NoLink,Provinsi,KotaKab,Link,TipeFaskes,No,KodeFaskes,NamaFaskes,LatLongFaskes,AlamatFaskes,TelpFaskes
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,50,0221B171,"Klinik Clamay Medika
                    
                        

","http://maps.google.co.id/?q=-6.209841,106.441262",Jl.Raya Tobat,"
 021-7355253
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,51,0221B172,"Klinik Nurs Husna
                    
                        

","http://maps.google.co.id/?q=-6.226682,106.516095",Jl. Raya Serang Km 15 ,"
 021-59403812
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,52,0221B174,"Kl Prima Sentul Pt Freetrend
                    
                        

","http://maps.google.co.id/?q=-6.213922,106.461111",Jl. Raya Serang Km 25,"
 021-5951810
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,53,0221B175,"Klinik Kurnia Medika - Rajeg
                    
                        

","http://maps.google.co.id/?q=-6.124487,106.531595",Taman Raya Rajeg Blok F1/31,"
 62-81316050485
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,54,0221B176,"Klinik Kedaung - Sepatan
                    
                        

","http://maps.google.co.id/?q=-6.118317,106.584802",Jl.Gatot Subroto Ruko Royal Li,"
 021 - 59378198
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,55,0221B178,"Klinik Mian Medical Center
                    
                        

","http://maps.google.co.id/?q=-6.180469,106.451948",Jl.Raya Kresek Balaraja Kp,"
 021-5951142
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,56,0221B179,"Klinik Bina Karya Medika
                    
                        

","http://maps.google.co.id/?q=-6.286015,106.4528","Jl.Raya Munjul Ruko C1.No.69 ,","
 021-29867174
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,57,0221B180,"Klinik Kimia Farma Citra Raya
                    
                        

","http://maps.google.co.id/?q=-6.237396,106.523898",Ruko Taman Palma Blok G1 No 25,"
 021-59409460 
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,58,0221B181,"Klinik Berkala Bina Asih Husad
                    
                        

","http://maps.google.co.id/?q=-6.163477,106.51162",Kp. Kendal Bubuhan ,"
 021-59302875
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,59,0221B182,"Klinik Islamic Village
                    
                        

","http://maps.google.co.id/?q=-6.23497,106.593792",Komplek Islamic Village,"
  021-5464176 
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,60,0221B183,"Klinik Maharani
                    
                        

","http://maps.google.co.id/?q=-6.21488,106.601799",Jl. Borobudur Raya No. 152,"
  021-55654096 
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,61,0221B185,"Klinik Karunia Husada
                    
                        

","http://maps.google.co.id/?q=-6.229067,106.553876",Jl. Bitung Cisereh No. 25,"
 021-5984659
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,62,0221B186,"Klinik Mitra Medicare Psk
                    
                        

","http://maps.google.co.id/?q=-6.1769,106.529365",Jl Raya Otonom Pasar Kemis Ckp,"
 021-29664756
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,63,0221B187,"Klinik Barokah
                    
                        

","http://maps.google.co.id/?q=-6.131598,106.424733",Kp. Tonjong ,"
 0-087741650128
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,64,0221B188,"Klinik Multi Permata Medika
                    
                        

","http://maps.google.co.id/?q=-6.162536,106.573508",Ruko Permata Tangerang Blok Fa,"
 021 - 29438638
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,65,0221B189,"Klinik Walet Medika
                    
                        

","http://maps.google.co.id/?q=-6.141415,106.537162",Perum Taman Walet Blok Gwa 1 ,"
 0-081219737161
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,66,0221B190,"Klinik Bun Medika 
                    
                        

","http://maps.google.co.id/?q=-6.088024,106.703183",Jl.Raya Kosambi Timur No.9,"
 021-55932411
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,67,0221B191,"Klinik Sultan Medika 
                    
                        

","http://maps.google.co.id/?q=-6.187397,106.534585",Jl. Raya Kawasan Industri Raya,"
  021-59306888
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,68,0221B192,"Klinik Primasentul 2
                    
                        

","http://maps.google.co.id/?q=-6.168112,106.437211",Jl. Raya Kresek Kp. Merak ,"
  021-59430591 
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,69,0221B193,"Klinik Ilanur 1
                    
                        

","http://maps.google.co.id/?q=-6.2063,106.45","Jl.Raya Serang Km 24,5","
 021-59450199
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,70,0221B194,"Klinik Omega Villa Balaraja
                    
                        

","http://maps.google.co.id/?q=-6.17585,106.447975",Perum Villa Balaraja Blok A3,"
 0-081285675956
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,71,0221B195,"Klinik Sumber Sehat
                    
                        

","http://maps.google.co.id/?q=-6.234133,106.474618",Jl. Raya R. Aria Jaya Sentika,"
 021- 29417751
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,72,0221B196,"Klinik Cikupa Medika
                    
                        

","http://maps.google.co.id/?q=-6.228294,106.523182",Jl.Raya Serang Km. 15 No. 10B,"
 021-5960551
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,73,0221B197,"Klinik Murni Medika
                    
                        

","http://maps.google.co.id/?q=-6.167852,106.564761",Ruko Grand Sutra R -12 ,"
 021-29665412
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,74,0221B199,"Klinik Cahaya Bunda
                    
                        

","http://maps.google.co.id/?q=-6.16712,106.503448",Kp. Kawaron Ilir ,"
 021-92258819
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,75,0221B200,"Klinik Restu Jamhari Medika
                    
                        

","http://maps.google.co.id/?q=-6.150831,106.422988",Jl.Ceplak Kronjo,"
 021-5552154
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,76,0221B201,"Klinik An-Nur Medical Center
                    
                        

","http://maps.google.co.id/?q=-6.146498,106.528123",Kp.Putat ,"
 021-59350283
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,77,0221B202,"Klinik Mekar Asri 2
                    
                        

","http://maps.google.co.id/?q=-6.163863,106.560288",Perum Bumi Indah Ruko Ryar 01,"
 62-8111825020
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,78,0221B203,"Klinik Andalan
                    
                        

","http://maps.google.co.id/?q=-6.161313,106.562591",Jl.Ruko Grand Sutera Blok K3/3,"
 021-59710678
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,79,0221B204,"Klinik Mutiara Dadap
                    
                        

","http://maps.google.co.id/?q=-6.092063,106.708557",Jl.Raya Dadap No. 7,"
 021-29510927
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,80,0221B205,"Klinik Citra Sejahtera 2
                    
                        

","http://maps.google.co.id/?q=-6.057589,106.619759",Jl.Raya Kali Baru,"
 62-81245000049
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,81,0221B206,"Klinik Ella Medika
                    
                        

","http://maps.google.co.id/?q=-6.209118,106.38112",Jl Raya Serang Km 35 Pasar Jay,"
 0254-7951221
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,82,0221B207,"Klinik Ananda Medika 2 Baru
                    
                        

","http://maps.google.co.id/?q=-6.228557,106.53218",Jl. Raya Pembangunan Pabuaran,"
 0-085966344709
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,83,0221B208,"Klinik Aliya
                    
                        

","http://maps.google.co.id/?q=-6.197661,106.434935",Klinik Aliya Jl. Raya Serang K,"
 021-5953039
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,84,0221B209,"Klinik Nayaka Husada 08 Sepata
                    
                        

","http://maps.google.co.id/?q=-6.122811,106.580824",Jl. Raya Mauk Km 11 No 88A,"
 021-59372189
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,85,0221B210,"Klinik Felivy
                    
                        

","http://maps.google.co.id/?q=-6.254686,106.604322",Ruko Dasana Indah Blok Sa/25,"
 021-22227761
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,86,0221B211,"Klinik Darma Nusantara
                    
                        

","http://maps.google.co.id/?q=-6.21597,106.56358",Jl. Raya Serang Km 9 ,"
 021-55666316
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,87,0221B212,"Klinik H Sumadi Sumiti
                    
                        

","http://maps.google.co.id/?q=-6.269888,106.556691",Jalan Raya Stpi Curug No. 44 ,"
 021-59893457
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,88,0221B213,"Klinik Kirana Nugraha
                    
                        

","http://maps.google.co.id/?q=-6.280074,106.416602",Jalan Taman Kirana Surya Blok ,"
 021-59752046
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,89,0221B214,"Klinik Kimia Farma Cisauk
                    
                        

","http://maps.google.co.id/?q=-6.328114,106.639467",Jalan Raya Cisauk Lapan No. 26,"
 021-75874992
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,90,0221B215,"Klinik Kimia Farma The Icon
                    
                        

","http://maps.google.co.id/?q=-6.315004,106.652168",The Icon Business Park D/5,"
 62-82122494006
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,91,0221B216,"Klinik Karunia Sehat
                    
                        

","http://maps.google.co.id/?q=-6.227646,106.521124","Jalan Raya Serang Km 14,8 ","
 021-5963001
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,92,0221B217,"Klinik Fita Farma
                    
                        

","http://maps.google.co.id/?q=-6.186953,106.385225",Jl Kh Rifai Arif Kp Rancaleuti,"
 021-59452102
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,93,0221B218,"Klinik Pt. Ching Luh Indonesia
                    
                ",-,Jl Raya Serang Km 16 ,"
 021-59407888
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,94,0221B219,"Siloam Clinic Permata
                    
                ",-,Jl. Permata Sari No 838,"
 021-22598068
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,95,0221B220,"Siloam Clinic Harkit
                    
                ",-,Jalan Mutiara Raya No. 26,"
 021-55665809
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,96,0221B221,"Klinik Siti Mariyah
                    
                ",-,Jalan Raya Stpi Curug No 1 ,"
 02159493129
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,97,0221B222,"Klinik Harapan Sehat
                    
                ",-,Jl. Raya Diklat Pemda,"
 021-59891402
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,98,0221B223,"Klinik Dian Medika
                    
                ",-,Jalan Utama Taman Walet,"
 08111451619
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,99,0221B224,"Klinik Bina Waluya
                    
                ",-,Jl.Raya Kresek Ds. Sukamulya ,"
 0-87885091309
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Klinik Pratama,100,0221B225,"Klinik Hse Medika
                    
                ",-,Jl. Raya Rajeg Mauk,"
 021-59350675
"
